[BT下载]宝莲灯.CCTV6.Lotus.Lantern.1999.720p.x264-NGB,宝莲灯.CCTV6.Lotus.Lantern.1999.720p.x264-NGB.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-2974670.htm
[BT下载]索尔之子/天堂无门 Son.of.Saul.2015.720p.KOR.HDRip.H264-PCHD 2.82GB,Son.of.Saul.2015.720p.KOR.HDRip.H264-PCHD.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3083663.htm
[BT下载]放声大笑/美国版母女情深/恋爱LOL LOL.2012.1080p.BluRay.x264.DTS-FGT 6.09GB,LOL.2012.1080p.BluRay.x264.DTS-FGT[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3389074.htm
[BT下载]鬼精灵4 Leprechaun.4.In.Space.1997.1080p.BluRay.x264.DTS-FGT 8.69GB,Leprechaun.4.In.Space.1997.1080p.BluRay.x264.DTS-FGT[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3400056.htm
[BT下载]酒吧明星 Bar.Starz.2008.1080p.WEBRip.DD5.1.x264-KiNGS 9.07GB,Bar.Starz.2008.1080p.WEBRip.DD5.1.x264-KiNGS[btbtt.la].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3444643.htm
[BT下载]华魂 Hana-Dama The Origins 2014 1080p Blu-ray AVC DTS-HD MA 2.0-ADC 22GB,Hana Dama The Origins.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3132250.htm
[BT下载]堕落的偶像 The.Fallen.Idol.1948.RESTORED.1080p.BluRay.X264-AMIABLE 8.75GB,The.Fallen.Idol.1948.RESTORED.1080p.BluRay.X264-AMIABLE[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3249628.htm
[BT下载]悔之已晚 Too.Late.for.Tears.1949.720p.BluRay.x264-PSYCHD 5.47GB,Too.Late.for.Tears.1949.720p.BluRay.x264-PSYCHD[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3292695.htm
[BT下载]卡罗尔/因为爱你 Carol.2015.Bluray.1080p.DTS-HD.x264-Grym 16GB,Carol.2015.Bluray.1080p.DTS-HD.x264-Grym.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3040498.htm
[BT下载]末代纳粹特勤团 The.Holcroft.Covenant.1985.1080p.BluRay.x264.DTS-DiVULGED 9.3GB,The.Holcroft.Covenant.1985.1080p.BluRay.x264.DTS-DiVULGED[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3240102.htm
[BT下载]死亡房间 The.Dead.Room.2015.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-FGT 21.3GB,The.Dead.Room.2015.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-FGT[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3414331.htm
[BT下载]通灵神探[DIY简繁]Solace 2015 1080p Blu-ray AVC DTS-HD MA 5.1-HDSky 32GB,Solace 2015 1080p Blu-ray AVC DTS-HD MA 5.1-Thor@HDSky.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-2955604.htm
[BT下载]日本的天空下[内封中字]When.I.Was.Most.Beautiful.2015.720p.BluRay.x264-WiKi 7.9GB,When.I.Was.Most.Beautiful.2015.720p.BluRay.x264-WiKi.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-2985496.htm
[BT下载]滑铁卢战役 Waterloo.1970.720p.WEB-DL.AAC2.0.H264-FGT 3.85GB,Waterloo.1970.720p.WEB-DL.AAC2.0.H264-FGT.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3025158.htm
[BT下载]螺旋效应 Helix.2015.1080p.BluRay.x264.DTS-FGT 7.7GB,Helix.2015.1080p.BluRay.x264.DTS-FGT[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3354082.htm
[BT下载]丘奇先生 Mr.Church.2016.Bluray.1080p.DTS-HD.x264-Grym 13.14GB,Mr.Church.2016.Bluray.1080p.DTS-HD.x264-Grym[btbtt.la].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3543648.htm
"[BT下载]机器人SORI/机器人,声音 SORI Voice from the Heart,2015.720P.HDrip.H264-OBAME 2.5GB","SORI-Voice from the Heart, 2015.720P.HDrip.H264.AAC-OBAME.torrent",http://www.btbtt.co/attach-download-fid-1183-aid-3035412.htm
[BT下载]公民士兵 Citizen.Soldier.2016.1080p.BluRay.x264.DTS-HD.MA.5.1-FGT 9.14GB,Citizen.Soldier.2016.1080p.BluRay.x264.DTS-HD.MA.5.1-FGT[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3416347.htm
[BT下载]金石镇/戈德斯通 Goldstone.2016.720p.BluRay.x264-PFa 4.35GB,Goldstone.2016.720p.BluRay.x264-PFa[btbtt.co].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3618517.htm
[BT下载]海狸/海狸先生 The.Beaver.2011.LIMITED.1080p.BluRay.X264-AMIABLE 6.5GB,The.Beaver.2011.LIMITED.1080p.BluRay.X264-AMIABLE.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-2912333.htm
[BT下载]海豚的故事 Flipper.1996.1080p.BluRay.x264.DTS-FGT 7.92GB,Flipper.1996.1080p.BluRay.x264.DTS-FGT[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3343627.htm
[BT下载]错误的举动/歧路 Wrong.Move.1975.720p.BluRay.x264-RedBlade 4.37GB,Wrong.Move.1975.720p.BluRay.x264-RedBlade[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3328806.htm
[BT下载]死侍/死侍:不死现身 Deadpool.2016.720p.BluRay.x264-SPARKS 5.51GB,Deadpool.2016.720p.BluRay.x264-SPARKS.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3188766.htm
[BT下载]杀戮指令/杀戮命令 Kill.Command.2016.GER.Bluray.1080p.DTS-HD.x264-Grym 13.7GB,Kill.Command.2016.GER.Bluray.1080p.DTS-HD.x264-Grym.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3286350.htm
[BT下载]指印 Fingerprints.2006.1080p.BluRay.x264-aAF 6.55GB,Fingerprints.2006.1080p.BluRay.x264-aAF[btbtt.co].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3621941.htm
[BT下载]巴尼的人生/巴尼正传 Barneys.Version.2010.LiMiTED.1080p.BluRay.x264-SHORTBREHD 9.8GB,Barneys.Version.2010.LiMiTED.1080p.BluRay.x264-SHORTBREHD.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3076961.htm
[BT下载]南边有你 Southside.With.You.2016.1080p.BluRay.x264.DTS-HD.MA.5.1-FGT 7.8GB,Southside.With.You.2016.1080p.BluRay.x264.DTS-HD.MA.5.1-FGT[btbtt.co].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3633197.htm
[BT下载]摩根/魔诡 Morgan.2016.720p.BluRay.x264-GECKOS 4.39GB,Morgan.2016.720p.BluRay.x264-GECKOS[btbtt.co].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3627232.htm
[BT下载]刀走偏锋/归零/反智特工 Cypher.2002.1080p.BluRay.x264-aAF 6.56GB,Cypher.2002.1080p.BluRay.x264-aAF[btbtt.co].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3608151.htm
[BT下载]歌厅/酒吧间/酒店 Cabaret.1972.1080p.BluRay.AVC.DTS-HD.MA.5.1-FGT 37.23GB,Cabaret.1972.1080p.BluRay.AVC.DTS-HD.MA.5.1-FGT.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3124603.htm
[BT下载]童子军手册之僵尸启示录/殭尸教战守则 2015.Bluray.1080p.DTS-HD.x264-Grym 12.7GB,Scouts.Guide.to.the.Zombie.Apocalypse.2015.Bluray.1080p-Grym.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-2907770.htm
[BT下载]乔治的电影 Jetsons.The.Movie.1990.1080p.BluRay.x264-USURY 4.37GB,Jetsons.The.Movie.1990.1080p.BluRay.x264-USURY[btbtt.la].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3437044.htm
[BT下载]切除/开膛少女的异想世界 Excision.2012.UNRATED.1080p.BluRay.x264.DD5.1-FGT 6.5GB,Excision.2012.UNRATED.1080p.BluRay.x264.DD5.1-FGT.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3023859.htm
[BT下载]挣脱 Ticket.Out.2012.1080p.BluRay.x264.DTS-FGT 6.26GB,Ticket.Out.2012.1080p.BluRay.x264.DTS-FGT.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3143517.htm
[BT下载]老妈操碎心 The.Meddler.2015.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-FGT 27GB,The.Meddler.2015.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-FGT[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3421187.htm
[BT下载]Nuotin.Vieresta.2016.RERiP.720p.BluRay.x264-FiCO 4.37GB,Nuotin.Vieresta.2016.RERiP.720p.BluRay.x264-FiCO[btbtt.la].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3473575.htm
[BT下载]风云 Storm.Rider.2013.1080p.BluRay.x264.DTS-FGT 6.76GB,Storm.Rider.2013.1080p.BluRay.x264.DTS-FGT.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3108812.htm
[BT下载]巴克 Buck.2011.1080p.BluRay.x264-Japhson 6.55 GB,Buck.2011.1080p.BluRay.x264-Japhson[btbtt.la].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3577158.htm
[BT下载]海上钢琴师[意大利加长版]1998.720p.BluRay.x264.DTS-WiKi.8GB,La.Leggenda.Del.Pianista.Sull.Oceano.1998.720p.BluRay.x264.DTS-WiKi.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-2914481.htm
"[BT下载]年轻嫂子 젊은형부.2016.720p.HD.H264-NWB 1,1G/1.74GB",젊은형부.2016.720p.HD.H264.-NWB.mp4.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3464653.htm
[BT下载]最后的王 The.Last.King.2016.Bluray.1080p.DTS-HD.x264-Grym 12.69GB,The.Last.King.2016.Bluray.1080p.DTS-HD.x264-Grym[btbtt.la].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3506230.htm
[BT下载]家有喜事[修复加长国粤中字]1992.EXTENDED.1080p.BluRay.x264-WiKi 11GB,All\'s.Well.End\'s.Well.1992.EXTENDED.1080p.BluRay.x264-WiKi.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3137658.htm
[BT下载]折磨 The.Afflicted.2010.1080p.BluRay.x264.DTS-FGT 4.2GB,The.Afflicted.2010.1080p.BluRay.x264.DTS-FGT[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3418147.htm
[BT下载]独立日2:卷土重来 Independence.Day.2.2016.Bluray.1080p.DTS.x265-iHD 9.2GB,Independence.Day.Resurgence.2016.Bluray.1080p.DTS.x265-iHD[btbtt.la].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3456451.htm
"[BT下载]丧尸围城:瞭望塔[DIY简繁]2015.1080p.GER.Blu-ray,AVC.DTS-HD.MA.5.1-HDSky 30GB",Dead.Rising.Watchtower.2015.1080p.GER.Blu-ray.AVC.DTS-HD.MA.5.1-XOXO@HDSky[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3323154.htm
[BT下载]复仇盛宴/邀请 The.Invitation.2015.1080p.BluRay.x264.DTS-HD.MA.5.1-RARBG 8.7GB,The.Invitation.2015.1080p.BluRay.x264.DTS-HD.MA.5.1-RARBG.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3146273.htm
[BT下载]邪恶/邪恶女巫 The.Wicked.2013.1080p.BluRay.x264.DTS-FGT 8.37GB,The.Wicked.2013.1080p.BluRay.x264.DTS-FGT[btbtt.co].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3611417.htm
[BT下载]校园怪谭/死亡校园 Dead.Man.On.Campus.1998.1080p.WEB-DL.DD5.1.H264-LCDS 3.5GB,Dead.Man.On.Campus.1998.1080p.WEB-DL.DD5.1.H264-LCDS[btbtt.la].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3548874.htm
[BT下载]初恋这首情歌  Sing.Street.2016.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-RARBG 23GB,Sing.Street.2016.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-RARBG[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3345022.htm
[BT下载]二次大战启示录 2009.DOCU.Part6.1080p.BluRay.x264-TENEIGHTY 3.28GB,Apocalypse.The.Second.World.War.2009.DOCU.Part6.1080p.BluRay.x264-TENEIGHTY[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3232568.htm
[BT下载]旺角黑夜 One.Nite.In.Mongkok.2004.1080p.BluRay.x264-MELiTE 7.65GB,One.Nite.In.Mongkok.2004.1080p.BluRay.x264-MELiTE[btbtt.co].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3636024.htm
[BT下载]出租车/伊朗的士笑看人生 Taxi.Tehran.2015.720p.BluRay.x264-CiNEFiLE 3.28GB,Taxi.Tehran.2015.720p.BluRay.x264-CiNEFiLE.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3046950.htm
[BT下载]鸡巴兔杀手 2015.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-FGT 12.85GB,Bunny.the.Killer.Thing.2015.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-FGT[btbtt.co].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3626058.htm
[BT下载]开饭啦![国粤/中字]Lets.Eat.2016.1080p.BluRay.x264-WiKi 7.95GB,Let\'s.Eat.2016.1080p.BluRay.x264-WiKi[btbtt.co].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3616661.htm
[BT下载]Shoplifting.From.American.Apparel.2012.1080p.WEB.x264-REGRET 1.88GB,Shoplifting.From.American.Apparel.2012.1080p.WEB.x264-REGRET[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3324761.htm
[BT下载]海上火焰/怒海公民 Fuocoammare.2016.720p.BluRay.DD5.1.x264-DON 5.7GB,Fuocoammare.2016.720p.BluRay.DD5.1.x264-DON[btbtt.la].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3458316.htm
[BT下载]背水一战/重击防线[国英]The.Last.Stand.2013.1080p.BluRay.DTS.2Audio.x264-HDS 9.4GB,The.Last.Stand.2013.1080p.BluRay.DTS.2Audio.x264-HDS[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3322317.htm
[BT下载]小富翁里奇/财神当家 Nichie.Rich.1994.1080p.WEBRip.DD2.0.x264-NTb 8.19GB,Richie.Rich.1994.1080p.WEBRip.DD2.0.x264-NTb[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3411864.htm
[BT下载]入室 Home.Invasion.2016.720p.WEB-DL.DD5.1.H264-FGT 2.7GB,Home.Invasion.2016.720p.WEB-DL.DD5.1.H264-FGT.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-2990781.htm
[BT下载]壮志凌云/捍卫战士 Top.Gun.1986.1080p.BluRay.x264.DTS-FGT 7.2GB,Top.Gun.1986.1080p.BluRay.x264.DTS-FGT.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3022425.htm
[BT下载]死亡高潮 Deathgasm.2015.720p.BluRay.DTS.x264-HDS 3.18GB,Deathgasm.2015.720p.BluRay.DTS.x264-HDS[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3374648.htm
[BT下载]简爱/简·爱[简繁]Jane.Eyre.2011.720p.BluRay.DTS.x264-HDS 4.73GB,Jane.Eyre.2011.720p.BluRay.DTS.x264-HDS[btbtt.la].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3590335.htm
[BT下载]黄金马车 The.Golden.Coach.1952.1080p.BluRay.AVC.DTS-HD.MA.2.0-FGT 40.8GB,The.Golden.Coach.1952.1080p.BluRay.AVC.DTS-HD.MA.2.0-FGT.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3144640.htm
[BT下载]铁血柔情/温柔地爱我 Love.Me.Tender.1956.1080p.BluRay.x264.DTS-FGT 5.7GB,Love.Me.Tender.1956.1080p.BluRay.x264.DTS-FGT[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3378411.htm
[BT下载]毁灭者 Eliminators.2016.1080p.BluRay.AVC.DTS-HD.MA.5.1-FGT 30.5GB,Eliminators.2016.1080p.BluRay.AVC.DTS-HD.MA.5.1-FGT[btbtt.co].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3629653.htm
[BT下载]周末夫妻 주말부부.2016.1080P.HDRip.H264.ob 3GB,주말부부.2016.HD.1080P. ob[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3314731.htm
[BT下载]间谍之桥/間諜橋/換諜者[内封中字].Bridge.of.Spies.2015.BluRay.720p.DTS.x264-EPiC 6.36GB,Bridge.of.Spies.2015.BluRay.720p.DTS.x264-EPiC.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-2958075.htm
[BT下载]教父 The.Godfather.1972.iNTERNAL.720p.BluRay.x264-LiBRARiANS 10.9GB,The.Godfather.1972.iNTERNAL.720p.BluRay.x264-LiBRARiANS[btbtt.la].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3534776.htm
[BT下载]皮毛大衣/剥皮者/皮毛 Pelts.2006.UNCUT.1080p.BluRay.x264.DTS-FGT 3.9GB,Pelts.2006.UNCUT.1080p.BluRay.x264.DTS-FGT.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3096211.htm
[BT下载]过剩肉体/过量鲜肉 Excess.Flesh.2015.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-FGT 18GB,Excess.Flesh.2015.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-FGT[btbtt.la].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3432194.htm
[BT下载]可怜的母牛/苦命母牛 Poor.Cow.1967.1080p.BluRay.AVC.LPCM.2.0-FGT 37GB,Poor.Cow.1967.1080p.BluRay.AVC.LPCM.2.0-FGT[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3393194.htm
[BT下载]安静时刻 The.Quiet.Hour.2014.720p.BluRay.x264-RUSTED 4.37GB,The.Quiet.Hour.2014.720p.BluRay.x264-RUSTED[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3295773.htm
[BT下载]关键判决 Confirmation.2016.1080p.BluRay.AVC.DTS-HD.MA.5.1-RARBG 32.99GB,Confirmation.2016.1080p.BluRay.AVC.DTS-HD.MA.5.1-RARBG[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3373056.htm
[BT下载]泰若星球/提拉星上的战争 Battle.for.Terra.2007.1080p.BluRay.x264.DTS-FGT 5.72GB,Battle.for.Terra.2007.1080p.BluRay.x264.DTS-FGT[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3254774.htm
[BT下载]战机夺宝 Treasure.of.the.Yankee.Zephyr.1981.1080p.BluRay.x264.DD2.0-FGT 9.3GB,Treasure.of.the.Yankee.Zephyr.1981.1080p.BluRay.x264.DD2.0-FGT[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3261751.htm
[BT下载]刀手杀妓女 A.Knife.for.the.Ladies.1974.1080p.BluRay.x264-SADPANDA 7.65GB,A.Knife.for.the.Ladies.1974.1080p.BluRay.x264-SADPANDA.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3152009.htm
[BT下载]异形终结2:狩猎 Screamers.The.Hunting.2009.720p.HDTV.x264.DD2.0-FGT 4GB,Screamers.The.Hunting.2009.720p.HDTV.x264.DD2.0-FGT.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3078135.htm
[BT下载]弗莱彻生活/佛莱契历险记  Fletch.Lives.1989.1080p.BluRay.X264-AMIABLE 7.96GB,Fletch.Lives.1989.1080p.BluRay.X264-AMIABLE.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3011997.htm
[BT下载]危楼愚夫/白痴 The Fool 2014 BluRay REMUX 1080p AVC DTS-HD MA2.0-HDS 21.7GB,The.Fool.2014.BluRay.REMUX.1080p.AVC.DTS-HD.MA2.0-HDS.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3244062.htm
[BT下载]舞力重击 High.Strung.2016.1080p.WEB-DL.DD5.1.H264-FGT 3.28GB,High.Strung.2016.1080p.WEB-DL.DD5.1.H264-FGT[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3368301.htm
[BT下载]打击惊魂/隶你十年 The.Hit.1984.1080p.BluRay.VC-1.DTS-HD.MA.5.1-FGT 20GB,The.Hit.1984.1080p.BluRay.VC-1.DTS-HD.MA.5.1-FGT.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3004806.htm
[BT下载]神秘列车/神秘火车 Mystery.Train.1989.PROPER.720p.BluRay.x264-SADPANDA 5.4GB,Mystery.Train.1989.PROPER.720p.BluRay.x264-SADPANDA[btbtt.la].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3523969.htm
[BT下载]化学反应 남녀의궁합_2016.720P HD H264.AC3-obame 2.1GB,남녀의궁합_2016.720P HD H264.AC3-obame[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3222321.htm
[BT下载]蝙蝠/饥渴诱罪 Thirst.2009.FPLE.Bluray.1080p.DTS-HD.x264-Grym 20.95GB,Thirst.2009.FPLE.Bluray.1080p.DTS-HD.x264-Grym[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3334265.htm
[BT下载]浴血擒魔/眼镜蛇/铁胆威龙 Cobra.1986.1080p.BluRay.VC-1.DTS-HD.MA.5.1-FGT 18GB,Cobra.1986.1080p.BluRay.VC-1.DTS-HD.MA.5.1-FGT.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-2951328.htm
[BT下载]独白人生 And.Everything.Is.Going.Fine.2010.1080p.BluRay.x264-SADPANDA 7.9GB,And.Everything.Is.Going.Fine.2010.1080p.BluRay.x264-SADPANDA.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3059964.htm
[BT下载]I.Am.Nancy.2011.1080p.BluRay.x264-LiViDiTY 5.46GB,I.Am.Nancy.2011.1080p.BluRay.x264-LiViDiTY[btbtt.co].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3606289.htm
[BT下载]迪亚特洛夫事件 The.Dyatlov.Pass.Incident.2013.1080p.BluRay.x264.DTS-FGT 8.8GB,The.Dyatlov.Pass.Incident.2013.1080p.BluRay.x264.DTS-FGT[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3400875.htm
[BT下载]愿你在此/希望你在身边  Wish.You.Were.Here.2012.1080p.BluRay.x264-RRH 6.56GB,Wish.You.Were.Here.2012.1080p.BluRay.x264-RRH[btbtt.co].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3598802.htm
[BT下载]树大招风[粤语]Trivisa.2016.1080p.BluRay.x264-ROVERS 6.55GB,Trivisa.2016.1080p.BluRay.x264-ROVERS[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3319566.htm
[BT下载]妇女参政论者 Suffragette.2015.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-RARBG 28GB,Suffragette.2015.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-RARBG.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-2975543.htm
[BT下载]谍网女金刚 Friday.Foster.1975.1080p.BluRay.AVC.DTS-HD.MA.2.0-FGT 21GB,Friday.Foster.1975.1080p.BluRay.AVC.DTS-HD.MA.2.0-FGT[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3412925.htm
[BT下载]弹无虚发/失火/拒爆 Misfire.2014.1080p.BluRay.x264-Ryotox 6.71GB,Misfire.2014.1080p.BluRay.x264-Ryotox[btbtt.la].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3471922.htm
[BT下载]空中危机/高凶三万尺 Flightplan.2005.1080p.BluRay.VC-1.LPCM.5.1-FGT 27.8GB,Flightplan.2005.1080p.BluRay.VC-1.LPCM.5.1-FGT.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-2942153.htm
[BT下载]凯德警长 The.Chase.1966.1080p.BluRay.X264-AMIABLE 10.9GB,The.Chase.1966.1080p.BluRay.X264-AMIABLE[btbtt.la].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3547335.htm
[BT下载]墓地邂逅2/遇见亡灵2 Grave.Encounters.2.2012.1080p.BluRay.x264-GECKOS 7.6GB,Grave.Encounters.2.2012.1080p.BluRay.x264-GECKOS.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3056072.htm
[BT下载]进击的巨人真人版:前篇 2015.LIMITED.1080p.BluRay.x264-USURY 6.56GB,Attack.on.Titan.Part.1.2015.LIMITED.1080p.BluRay.x264-USURY[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3342128.htm
[BT下载]钢铁巨人/铁巨人/大铁人 The.Iron.Giant.1999.720p.BluRay.X264-AMIABLE 3.32GB,The.Iron.Giant.1999.720p.BluRay.X264-AMIABLE[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3417238.htm
[BT下载]夏日月光 Summers.Moon.2009.1080p.BluRay.x264.DTS-FGT 3.95GB,Summers.Moon.2009.1080p.BluRay.x264.DTS-FGT[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3237619.htm
[BT下载]梦醒之前/鬼撕眠 Before.I.Wake.2016.720p.ARABSUB.WEBRip.x264.AAC2.0 2.43GB,Before.I.Wake.2016.720p.ARABSUB.WEBRip.x264.AAC2.0-STUTTERSHIT[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3266937.htm
[BT下载]朝圣之路/拿破仑之路 The.Way.2010.1080p.BluRay.x264-SPARKS 8.75GB,The.Way.2010.1080p.BluRay.x264-SPARKS[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3410734.htm
[BT下载]你的性伙伴 Laura.Sex.Partner.2016.720p.NWB-HD 1.4GB,로라의 섹스 파트너.2016.720P. NWB HD[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3394664.htm
[BT下载]魅力四射4/美少女啦啦队4 Bring.It.On.In.It.To.Win.It.2007.720p.WEB,Bring.It.On.In.It.To.Win.It.2007.720p.WEB-DL.DD5.1.H264-FGT.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-2902777.htm
[BT下载]怒海救援[DIY简繁]2016 BluRay 1080p AVC DTS-HD MA7 1-MTeam 39GB,The.Finest.Hours.2016.BluRay.1080p.AVC.DTS-HD.MA7.1-zzfank@MTeam.torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3251374.htm
[BT下载]Pendas.Fen.1974.1080p.BluRay.x264-BiPOLAR 6.56GB,Pendas.Fen.1974.1080p.BluRay.x264-BiPOLAR[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3267912.htm
[BT下载]狂暴3 Rampage.President.Down.2016.1080p.BluRay.x264.DTS-FGT 9.26GB,Rampage.President.Down.2016.1080p.BluRay.x264.DTS-FGT[btbbt.cc].torrent,http://www.btbtt.co/attach-download-fid-1183-aid-3418965.htm
